id,label,fold,label_0,label_1,label_2,label_3
51.0,0.0,3.0,0.992680504554606,0.0035045297728672734,0.0012742085607451317,0.0025407435610441064
52.0,1.0,2.0,0.47557283122998284,0.23498403518013655,0.015983793321350942,0.2734593594824344
53.0,0.0,2.0,0.9991157352958286,0.0004696226036409892,7.273686740205959e-05,0.00034192469595826624
54.0,0.0,2.0,0.2414398602675467,0.7240766217251325,0.0002728012665033747,0.03421070544842972
55.0,1.0,0.0,0.005286622341111404,0.8745900722090082,0.0005385092702676649,0.11958477817225874
56.0,3.0,2.0,0.4687126254995914,0.007651083374325218,0.010105107535845079,0.5135311909474686
57.0,1.0,2.0,0.004252115978392352,0.9872543792756363,0.006737598380212567,0.0017559288318461548
58.0,0.0,2.0,0.9981047039551774,0.001487862841615405,0.00012000049356556029,0.0002874269241391023
59.0,0.0,1.0,0.9518614232651011,0.04633621743748361,0.0004957914769429302,0.0013065473304062062
60.0,1.0,3.0,0.07545709323442994,0.9147659318847752,0.00039279459096943525,0.009384228497194313
61.0,0.0,3.0,0.9914196596632033,0.004965563477161868,0.0004215507673548333,0.0031932084014613567
62.0,3.0,1.0,0.14432327625878338,0.20176357586347848,0.0010066744053343578,0.6529064625275153
63.0,0.0,3.0,0.9938337816024752,0.003703581972244298,0.0012148447565773247,0.0012477828329274052
64.0,1.0,0.0,0.3501567606122557,0.6070541677002692,0.0026857183131747497,0.04010333449964848
65.0,1.0,2.0,0.1324627811907469,0.8630533858943027,0.0004200422591565804,0.004063781664502726
66.0,1.0,3.0,0.0675406207229171,0.8792809593765935,0.0008100921914349357,0.05236830649058326
67.0,0.0,2.0,0.9923902619854419,0.004340029351428808,0.0027355011026310105,0.0005342084359766701
68.0,0.0,2.0,0.997741214545108,0.0014423280459506522,0.0005906057261210308,0.00022580745300814753
69.0,0.0,1.0,0.9949400603087184,0.003087076520106175,0.0011171565587995108,0.0008556616412299455
70.0,1.0,1.0,0.006835292246869038,0.9624731366943883,0.028778032055161117,0.0019135553859465939
71.0,1.0,0.0,0.0024335185716375823,0.9810603115657248,0.011890143946820862,0.004616019563866196
72.0,1.0,1.0,0.008462468444569148,0.9865786852075465,0.000516657453919756,0.00444221329061436
73.0,2.0,0.0,0.0008122112559054564,0.0005404978374465333,0.9983219165481574,0.0003253997650121435
74.0,1.0,2.0,0.004379159036242077,0.6420383602354963,0.0027979658216261876,0.35078449662079136
75.0,2.0,1.0,0.006267751895268192,0.002910893349939261,0.9900413001874703,0.0007800645703003046
76.0,2.0,0.0,0.5410071186480383,0.009876926312682619,0.4389440782945944,0.010171877903691378
77.0,0.0,0.0,0.9836184336559627,0.004405125668567478,0.0004667560996749779,0.011509693070841653
78.0,0.0,2.0,0.990762254269981,0.005051763866331187,0.00021708554168782047,0.0039689614974404205
79.0,0.0,1.0,0.9541103314293765,0.04379471441205486,0.0010849828402014626,0.0010099413537561597
80.0,1.0,2.0,0.004522395544642546,0.9927073988597261,0.0018092697048864724,0.000960951385698319
81.0,3.0,1.0,0.8626558523893082,0.00451476052252063,0.008291998486372383,0.1245373563392986
,,,0.006321093813983824,0.9907999167028968,0.0018495090392899795,0.001029455043502179
83.0,1.0,1.0,0.008269423645231005,0.9898736969337099,0.0010221596500664843,0.0008347324031580564
84.0,1.0,0.0,0.9947004728019431,0.003959056761672863,0.0008509521197002151,0.0004895413298989047
85.0,0.0,0.0,0.011564632192306974,0.9852678951088104,0.001895346370952036,0.0012721012203674162
86.0,1.0,3.0,0.0014687810758612565,0.9341627342269706,8.427307427920503e-05,0.06428420788895699
87.0,1.0,1.0,0.9863651718467129,0.011632945795689761,0.0009631083455544024,0.0010387732798460214
88.0,0.0,1.0,0.9978670274196769,0.0017010736642792984,9.170941341404048e-05,0.00034022882674376496
89.0,0.0,0.0,0.0017833431233731038,0.9979003015152056,8.279415935227177e-05,0.00023354632704664885
90.0,1.0,0.0,0.9951445351628875,0.003976571603189329,0.00038056770358275673,0.0004983443435150871
91.0,0.0,0.0,0.002339986745648349,0.9966670422359151,0.0003882774962231221,0.0006047013411038434
92.0,1.0,0.0,0.9596752500454167,0.039905550868553866,0.00024444822594702804,0.00017473463084054203
93.0,0.0,2.0,0.0012585282681720543,0.9958569784490312,0.0017874463077028194,0.0010970596465894266
94.0,1.0,2.0,0.0019518800008411642,0.06077374792644985,0.00025804573404087673,0.937016296569264
95.0,3.0,3.0,0.028866396776706625,0.9644502181501287,0.00025432820590357106,0.006429066446757257
96.0,1.0,1.0,0.002403602767364075,0.9972215740483942,7.527818306094022e-05,0.00029953300714981193
97.0,1.0,1.0,0.9340256382785312,0.009884849288986976,0.0025813901942405852,0.0535081444719405
98.0,0.0,1.0,0.0013363003235169276,0.9932040164226994,0.005142032522176363,0.0003176165743716508
99.0,1.0,3.0,0.0016164855930278664,0.993474609390268,0.0003100733313085482,0.004598829097035569
100.0,1.0,0.0,0.9701267505697599,0.0014563418973722862,0.0027349905060183345,0.025681913618253862
101.0,0.0,3.0,0.9967332519886689,0.0018788958298784845,0.00040972783848852967,0.0009781070122189882
102.0,0.0,2.0,0.007514817092925868,0.9290053662238318,0.0008620726863764087,0.06261774438607418
103.0,1.0,1.0,0.005022022049985856,0.9934929386342041,0.0013131283898046538,0.00017188221655698967
104.0,1.0,2.0,0.01977687920360589,0.9246389805485009,0.004748851275280601,0.05083527807962946
105.0,1.0,2.0,0.9559947221850106,0.03138296313150769,0.006496946824773237,0.006125352206061926
106.0,0.0,3.0,0.0035839031706060625,0.5473040626901491,0.001123906363852781,0.4479881258211688
107.0,3.0,1.0,0.008889193261607468,0.9894756773260959,0.0003029513001993369,0.0013321642493763265
108.0,1.0,1.0,0.001914957236887243,0.0009127460765242308,0.9962854011687854,0.0008868777271339684
109.0,2.0,2.0,0.9971365280045792,0.001881190248022266,0.0007145759552942074,0.0002676921877133582
110.0,0.0,0.0,0.0025604712907462118,0.9965165613049398,0.00012203294110408801,0.0008009288819100715
111.0,1.0,0.0,0.004310016240550284,0.9919285691373342,0.00039857851693943296,0.0033628095282936836
112.0,1.0,2.0,0.9983681193484225,0.0010496046920769066,0.00011472041442468927,0.00046758762376833136
113.0,0.0,2.0,0.9799401525188022,0.01391006463528072,0.0024266728963984476,0.0037230937640587887
114.0,0.0,1.0,0.5724035704066233,0.4238340088772096,0.0028357639702260846,0.000926674542445214
115.0,1.0,2.0,0.9116306056284312,0.009675511695320304,0.04157477675051941,0.03711912627599319
116.0,0.0,1.0,0.011932153679786998,0.9821663324870346,0.003839678844881991,0.0020618417624409476
117.0,1.0,2.0,0.09144230940446692,0.02933170191364839,0.3383677816964864,0.5408582374516843
118.0,2.0,0.0,0.0022065444539633343,0.0007235048075880969,0.9968104518677491,0.0002595026022967182
119.0,2.0,2.0,0.004633593914796332,0.9933036428953483,0.0015490981036063865,0.0005136723974386495
120.0,1.0,1.0,0.04136753251857836,0.9387521104220914,0.003947525268330469,0.015932824728383824
121.0,1.0,1.0,0.9714553632413964,0.02476492257759366,0.0004396740010862114,0.003340025953522709
122.0,0.0,3.0,0.8940372484963509,0.0036662691054658437,0.0015222536164581902,0.10077422482910485
123.0,0.0,1.0,0.0030234052351487193,0.06600995407737002,0.0012439874255074398,0.9297226203775539
124.0,3.0,2.0,0.9964956987342407,0.0029852404234204776,0.00022669240248779712,0.0002923799374636512
125.0,0.0,0.0,0.009331215690798308,0.2958595109503889,0.0007052491773280324,0.694104051881354
126.0,1.0,0.0,0.009330601343083304,0.9844050437148424,0.004083065520889599,0.0021812600548892724
127.0,1.0,1.0,0.8559283350967355,0.14143984909662904,0.00036878312919691605,0.0022630168731678666
128.0,0.0,1.0,0.9246434438500171,0.009773495555579787,0.04628813376902928,0.01929492420471782
129.0,0.0,2.0,0.004141969920960897,0.9279117565402412,0.0008929819645362736,0.067053258514272
130.0,3.0,3.0,0.999309810723929,0.0003660354410539987,6.476298590873866e-05,0.00025937711912812607
131.0,0.0,1.0,0.35709930415260793,0.3283313292023264,0.005740139723681091,0.30882924984854754
132.0,0.0,1.0,0.9937614432949428,0.0028515377408640393,0.0018711816646839984,0.0015158417683629613
133.0,0.0,0.0,0.9981603145855094,0.0009685239614378871,0.00028072932970739264,0.0005904322351594244
134.0,0.0,1.0,0.9967468965060952,0.0026898161222107518,0.00028563160516349484,0.0002776640544026063
135.0,0.0,1.0,0.0016310642401638751,0.3573516580771423,0.0006779849626045466,0.6403393067609293
,,,0.004306272843005281,0.014535023317513438,0.9793901295772394,0.0017685677290739266
137.0,1.0,3.0,0.9576399823215189,0.010066278210512692,0.0023873844902142995,0.029906375617132646
138.0,2.0,3.0,0.7825144753495116,0.21589448930309985,9.457943186065557e-05,0.0014964717573662607
139.0,3.0,1.0,0.005794476851642751,0.750683045760272,0.0006899315116929256,0.2428325578931784
140.0,1.0,1.0,0.004731700603363535,0.994240935799888,0.00043397340623552426,0.0005934174538555448
141.0,3.0,1.0,0.9840703747179066,0.015456738659007752,0.000330132307396693,0.00014273853648356542
142.0,1.0,3.0,0.9954367139014477,0.002678543732699606,0.0012549985321841655,0.0006297321584285599
143.0,0.0,3.0,0.01012110695563923,0.8677095731684755,0.0005736845092835625,0.1215956277082278
144.0,0.0,3.0,0.010915206222770512,0.9865050525995721,0.0019075062211736833,0.0006722222055007641
145.0,1.0,0.0,0.00608799931704306,0.38413718299175337,0.0005663594803361385,0.6092084551726404
146.0,1.0,2.0,0.09462127021732358,0.05531140650625264,0.0008506705739880012,0.8492166870343323
147.0,3.0,2.0,0.007377226907436985,0.9377025764568043,0.0008372397277992324,0.05408298383399534
148.0,3.0,0.0,0.9937198733037798,0.004583363401182527,0.00010172145415072772,0.0015950288671078463
149.0,1.0,1.0,0.8850540980556727,0.0056123796865490926,0.00420946299924556,0.1051240861495278
150.0,0.0,2.0,0.008375391699095274,0.9895138298533321,0.0003012503584421991,0.0018095278524140552
151.0,0.0,1.0,0.998890752342136,0.000666274811409251,0.0001316919253959749,0.0003112752370483229
152.0,1.0,1.0,0.13625215679883512,0.11873611585522871,0.0136215530170983,0.7313901841815484
153.0,0.0,2.0,0.9985060533351203,0.0011070995723818826,0.00024643538085046806,0.000140400764316694
154.0,1.0,0.0,0.007370633618866199,0.9896540105516131,0.0018844768692047975,0.0010908729977865373
155.0,0.0,2.0,0.9156693903911148,0.014546123711112842,0.01375148979928999,0.05603299490720754
156.0,1.0,3.0,0.9989695488086925,0.0005292485833828461,0.00026744439743866513,0.00023376539462733673
157.0,3.0,1.0,0.992021004014207,0.005794101183221326,0.0014986909190510351,0.0006862063118516131
158.0,0.0,0.0,0.002716428663217423,0.051837139820618064,0.0018065891625355652,0.9436398583142084
159.0,0.0,3.0,0.9917914478328805,0.0060749882204363245,0.0003074920930915395,0.0018260846317556113
160.0,3.0,1.0,0.7884951388985532,0.011386011365821192,0.009863637365110584,0.19025521146037033
161.0,0.0,0.0,0.9934878235109039,0.005984443603677765,0.00018720109919344506,0.00034055637750385673
162.0,0.0,2.0,0.9984735969411327,0.0011415964925801144,0.00011716053785900824,0.00026763025637804313
163.0,0.0,1.0,0.0019128937697366801,0.9939179023649718,0.00047153735377292855,0.0036976686029916443
164.0,0.0,1.0,0.005278101301126143,0.9906227504147002,0.002536568084700299,0.0015625517723605647
165.0,1.0,2.0,0.9956014698776852,0.0015179831864037673,0.00043345119384221567,0.0024470787591337924
166.0,1.0,2.0,0.006006031172057667,0.9882115407858569,0.003686877856647388,0.002095566203451765
167.0,0.0,1.0,0.9984102121033649,0.0009084123640251947,0.0004163247071780546,0.0002650256794450948
168.0,1.0,3.0,0.9262791738962636,0.045703931465185206,0.01623577439983467,0.01178115161585301
169.0,0.0,2.0,0.0032018906450211886,0.003837224848158954,0.9922406750227605,0.0007201934557609172
170.0,0.0,1.0,0.9988686663716903,0.0005820921405432282,0.00033502323860207234,0.0002142033536352339
171.0,2.0,3.0,0.003355059588497749,0.8890889829114297,0.0005335838394581162,0.10702237323249422
172.0,0.0,0.0,0.9833542400614764,0.007379392469036644,0.00030886617069320456,0.00895746798527989
173.0,3.0,2.0,0.9867066825228611,0.009945633582101902,0.002368922694780753,0.0009787444839102913
174.0,0.0,0.0,0.9868810669765343,0.004328408029114627,0.00011902818546717848,0.00867148939937956
175.0,0.0,0.0,0.9964834298742108,0.0025255946309867927,0.0002910278802826613,0.000699960606893541
176.0,0.0,1.0,0.9730537373408451,0.008106612572208051,0.001526452156820149,0.017313222327429774
177.0,0.0,0.0,0.9924042330589353,0.0047339781164595284,0.0009721150140273111,0.0018897145027375738
178.0,0.0,1.0,0.9667459912988535,0.005343321932627657,0.0009492806542860194,0.026961399234120394
179.0,0.0,2.0,0.008154874679363334,0.9828988082890633,0.005560150274513376,0.0033861778748433794
180.0,0.0,3.0,0.9937200083399909,0.005057096515471634,0.0009049635554596474,0.0003179381290910808
181.0,1.0,1.0,0.002642010718857429,0.9949633938436979,0.0004697316035289729,0.001924850460237763
182.0,0.0,2.0,0.011625295265407658,0.9849793377721049,0.0014293324676320697,0.001966016995273768
183.0,1.0,2.0,0.9984358822918982,0.0008502009907459174,0.00046919501196388143,0.00024471437636855746
184.0,1.0,3.0,0.9984667110620842,0.0008761920686130105,0.00022099212988845184,0.00043608384498249026
185.0,0.0,3.0,0.9934298766669668,0.005461443525243411,0.00016709942887676747,0.0009415549770975227
186.0,0.0,3.0,0.012264622895621207,0.9851600739441685,0.00035991776474149313,0.00221535604609824
187.0,0.0,0.0,0.9979758456218893,0.0014925962155553623,0.00034904748125517705,0.0001824942100245605
188.0,1.0,2.0,0.9931201826634305,0.004178339313168249,0.000573814377008944,0.0021276594530055797
189.0,0.0,2.0,0.9865113884510622,0.003796775800270911,0.0003528489358638195,0.009338998190567126
190.0,0.0,2.0,0.039733383753992456,0.9490624636111561,0.003741247477684791,0.007462949619364571
191.0,0.0,1.0,0.9971344562886845,0.0023526585681348765,0.00017523556865136546,0.000337661616211879
192.0,1.0,3.0,0.98753675705598,0.0014849584078767196,0.0003694021002519148,0.010608857467287396
193.0,0.0,1.0,0.0008332514864388491,0.9988133676998411,0.00023264274778287092,0.00012072579102912094
194.0,0.0,3.0,0.997395018921221,0.0012155397695422655,0.000195499618895155,0.0011939635634825687
195.0,1.0,0.0,0.004055086168947576,0.9609737777951539,0.0003828917753569215,0.03458825596878875
196.0,0.0,2.0,0.01206023734136022,0.006419514355216044,0.9802839513153491,0.0012363118932155264
197.0,1.0,2.0,0.00940248050203477,0.9890412686274008,0.0008122488046479426,0.0007439878708346833
198.0,2.0,3.0,0.04808640253166196,0.01098832722867198,0.8400695440605844,0.10085574419571743
199.0,1.0,0.0,0.022586342646148692,0.9255443196714803,0.0030687668291841603,0.04880057932902432
200.0,2.0,1.0,0.9783631272509434,0.01677013993611308,0.0015274655811041804,0.003339244863001361
201.0,1.0,2.0,0.9966993042665205,0.0021446565863342177,0.0004757112239700432,0.0006803016226861098
202.0,0.0,3.0,0.0036596662699993833,0.0016059026518286583,0.9941745709336114,0.0005598675016170694
203.0,0.0,1.0,0.0036312159227738852,0.001989484626566712,0.9940453584471115,0.00033393150199248055
204.0,2.0,2.0,0.0033013816774680586,0.01010345483869811,0.9844563264485398,0.0021388376039924595
205.0,2.0,1.0,0.8538715718607552,0.015161273015900534,0.008143698543840278,0.1228234466295509
206.0,2.0,3.0,0.0017272984535971908,0.9926856449024709,0.0036157664831146623,0.0019712924623811892
207.0,0.0,1.0,0.9965738165148013,0.002919528322957855,8.420334546623576e-05,0.00042244570576206345
208.0,1.0,2.0,0.0030402652895753085,0.029896220759497834,0.0006587198125969695,0.9664047856160777
209.0,0.0,2.0,0.9910901834799513,0.005158526773662189,0.00022579100838956184,0.0035254673109597462
210.0,3.0,1.0,0.006268108754707219,0.041760131365799195,0.001685740743844773,0.9502860355412168
211.0,0.0,1.0,0.998816430418341,0.0005728295426849305,0.00016628737947609875,0.00044445478230742814
212.0,3.0,3.0,0.9968397597009847,0.002635353587430033,0.00020195168556279245,0.0003229099870419223
213.0,0.0,1.0,0.1732615428159133,0.16745916066358735,0.6346325596038112,0.02464673255795911
214.0,0.0,3.0,0.9472736163768165,0.04037953233983767,0.010139441828761265,0.002207423198538056
215.0,0.0,0.0,0.03446073844782969,0.9626656074221519,0.0010283179452897676,0.0018453935646032483
216.0,0.0,2.0,0.9988601876845636,0.0008261241115856883,0.00014630184730963895,0.0001674189563007343
217.0,1.0,3.0,0.9916408424796676,0.004613475732498923,0.00014399244442205283,0.003601689829883365
218.0,0.0,1.0,0.050967087650082565,0.9429239838408136,0.005495419006308327,0.0006134922580396177
219.0,0.0,2.0,0.009276103297768902,0.0017221221159838536,0.00025560395772220555,0.988746188279059
220.0,1.0,2.0,0.9872916901326508,0.00929103490855111,0.0005229339205149871,0.0028943242303107646
221.0,3.0,3.0,0.011635315204494836,0.9880136272190494,7.06733913734309e-05,0.000280391724623505
222.0,0.0,3.0,0.9820476786212852,0.0009947680484115274,0.0006672034866071937,0.016290327783404845
223.0,1.0,1.0,0.05056145648803529,0.016325934062993635,0.9299979348967216,0.0031146892229095705
224.0,0.0,3.0,0.006415968074509956,0.9913085536151939,0.00022955985597353516,0.0020459298417757213
225.0,2.0,0.0,0.0018109887789750736,0.9960648521047256,0.00031596685221362675,0.001808163267165286
226.0,1.0,0.0,0.00653512998382475,0.003090772187623361,0.9900626574503304,0.0003114115510487472
227.0,1.0,2.0,0.9868559620115088,0.011308544775455544,0.0008016383637916521,0.0010338586135580632
228.0,2.0,2.0,0.007965335869352221,0.0024933972705844737,0.9876166752829394,0.0019245291710330902
229.0,0.0,3.0,0.0020173371121158475,0.9918431438773768,0.0021901419625221306,0.003949376732055755
230.0,2.0,3.0,0.007408827335499657,0.003520290764594718,0.9873056519327404,0.0017651977271598669
231.0,1.0,2.0,0.05155709593478764,0.9462780668931521,0.0003610504333919781,0.0018037885924254808
232.0,2.0,0.0,0.007589377443140353,0.9822188948206575,0.0033141071905709737,0.006877645611844696
233.0,1.0,0.0,0.9937761558696915,0.0032235963828553273,0.0013803968491215544,0.001619838192707028
234.0,1.0,0.0,0.9991839228774198,0.0005901422756924786,8.950407055435583e-05,0.00013640358178455334
235.0,0.0,2.0,0.022027043649002515,0.35854715909015417,0.00031249116098287793,0.619113310649939
236.0,0.0,1.0,0.0028605627349972914,0.9958343101380941,0.0005510014470796212,0.0007541125508280249
237.0,1.0,1.0,0.9988966660826633,0.000863475884478974,0.00012231832555307457,0.0001175486231137386
238.0,1.0,1.0,0.4375282554435765,0.08963451042893655,0.00977387442395567,0.46306337905513545
239.0,0.0,3.0,0.002667916187897384,0.9970848475540809,0.0001309327578268886,0.00011630240130343411
240.0,3.0,2.0,0.009185170279010498,0.9621424536687782,0.008853641463691105,0.019818757814549018
241.0,1.0,3.0,0.0020791898164916954,0.991687898334369,0.0014545595693492338,0.004778339097747018
242.0,1.0,1.0,0.9987508959910619,0.0007098446554559081,0.00020088539279575042,0.0003383832818603465
243.0,1.0,3.0,0.002181028170364369,0.9970790453069873,0.00021975333545590968,0.0005202201336987622
244.0,0.0,0.0,0.06240441951018615,0.835656773490267,0.0004561658836097633,0.10148265259689096
245.0,1.0,3.0,0.012260909909008966,0.19508048923484897,0.7903401174436131,0.0023184676984585807
246.0,1.0,1.0,0.0058529486703147926,0.9919281791771034,0.0006250890553992228,0.0015937833956293028
247.0,2.0,3.0,0.8592376563693827,0.13537257780715464,0.001434307885601004,0.003955452303066501
248.0,1.0,0.0,0.0005853714936012941,0.9990745196807151,0.00016213635783376837,0.00017797370727519875
249.0,1.0,2.0,0.9831507494134076,0.01564233734450003,0.0002686858594172637,0.0009382551021441799
250.0,1.0,0.0,0.9875250040578428,0.005034352354109183,0.006898854013291057,0.0005417644064375582
251.0,0.0,2.0,0.9949836207544608,0.0022651639182045434,0.0012346094217600553,0.001516640963383134
252.0,0.0,1.0,0.003185687121032685,0.9774368281429286,0.0007045723075655997,0.01867290747755059
253.0,0.0,0.0,0.02265232431442883,0.8950888815012301,0.019415595658190853,0.06284318177242808
254.0,1.0,1.0,0.9928226415484261,0.0022377768051841163,0.00012723022152216166,0.004812361852980061
255.0,1.0,3.0,0.9991260234146915,0.0007107632662089501,6.18317496803986e-05,0.00010137688907508908
256.0,0.0,1.0,0.21762278877367064,0.23354931940717386,0.0011670019894444526,0.5476608722033494
257.0,0.0,3.0,0.3920880765630411,0.07034028801900685,0.001563422505982687,0.5360081985182586
258.0,3.0,0.0,0.7161394601794516,0.031003936252828632,0.0027344327566183016,0.25012216204010457
259.0,3.0,1.0,0.004905186804734647,0.9938208305113753,0.000698452644817433,0.0005754939355978296
260.0,0.0,0.0,0.03789619925588025,0.9482389028858295,0.007285139574171574,0.006579749471542419
261.0,1.0,3.0,0.9423222549843375,0.05673644426211564,0.00020720981017104007,0.0007340985733999955
262.0,1.0,2.0,0.005781457618452498,0.9925607353896927,0.0009898355093154046,0.000667962360777446
263.0,0.0,0.0,0.9982802151693231,0.0014054670481558592,0.00016692139668316296,0.00014737910390852583
264.0,1.0,1.0,0.003950634341233632,0.7131727724795861,0.0005648241066224835,0.2823117501073633
265.0,0.0,0.0,0.9961375121218385,0.002452412575816066,0.0003510798359154969,0.0010589896191885945
266.0,1.0,1.0,0.0028433943983883236,0.9961048322340568,0.0001339524612897431,0.0009177895447148964
267.0,0.0,2.0,0.0036851028570305186,0.0028127283179881536,0.9931747557639782,0.00032746541156891034
268.0,1.0,0.0,0.9089892088041763,0.049085441239542664,0.02025076472301513,0.02167453977911623
269.0,2.0,1.0,0.9485475987880435,0.03737694697672756,0.004322600548132031,0.009752837402906665
270.0,0.0,3.0,0.4377160875393017,0.5560110781067302,0.0008265545913274932,0.005446297569767711
271.0,0.0,3.0,0.9792070616701122,0.01193622233543763,0.008103654917474305,0.0007530714832821149
272.0,0.0,0.0,0.9951708669005105,0.0021852537136613976,0.0008020204162502308,0.001841814708758362
273.0,0.0,3.0,0.0017002750255626085,0.997221581153223,0.00016444361515620658,0.0009137395524451427
274.0,0.0,2.0,0.0018363588425376195,0.9934926645409321,0.00012292526836602815,0.004548049712045817
275.0,1.0,1.0,0.9983210811981227,0.0009187340135177951,0.0003249502653256704,0.00043519407360015507
276.0,1.0,0.0,0.998592696237765,0.0008296761593462855,0.00016213630972117778,0.00041549056550394664
277.0,0.0,2.0,0.000871115453569493,0.9944637162685109,0.0001773789091134164,0.004487809893544492
278.0,0.0,2.0,0.9675540872005355,0.027494852104290174,0.0004307429630410007,0.004520314708924237
279.0,1.0,0.0,0.0012207755575098138,0.9980631651916623,9.229441166142138e-05,0.0006237803554979952
280.0,0.0,1.0,0.9914933988000116,0.00263113558469572,0.00026932968737621504,0.005606140997381064
