id,y,label_0,label_1,label_2,label_3
145,0,0.9914828188350764,0.002642164258697174,0.0002233153243796184,0.0056516992819497505
146,1,0.0028764526109385275,0.995659158743352,0.00020066768114350398,0.001263714526802774
147,0,0.7223553922165382,0.027092287708275944,0.00041063213871737924,0.2501417084043564
148,1,0.0011674030424014962,0.9962931619028487,0.00034746518945301966,0.00219198270004784
149,1,0.0017094096390359308,0.9976687405915985,0.0003363943802776667,0.00028545679312477827
150,0,0.9956978907220765,0.0035546971661442653,0.00015077577270727828,0.0005966200952192047
151,1,0.009977977532645737,0.7405394465920419,0.0002935849380655181,0.2491889828874631
152,0,0.960376699224384,0.03716087338252234,0.000158115692007374,0.002304313062468423
153,1,0.005573265221835935,0.9934519671185675,0.0003534223565118041,0.0006213494662691962
154,1,0.04960097889560854,0.9493546735194791,0.00026944900072976304,0.0007748964152448415
155,0,0.9931356068185874,0.005087157171353665,0.00023327532591589713,0.0015439526784313225
156,1,0.014211919736600943,0.9670094930342481,0.0009741018318654386,0.017804499051109816
157,0,0.9947054987973364,0.0035211504301830973,0.0011812729981065325,0.0005920978377220162
158,1,0.004609446317842141,0.6678733690581752,0.0012319019009292996,0.3262852988888871
159,0,0.9641114364798566,0.03481312868957053,0.00074633637185884,0.00032910643534201663
160,1,0.002034980902870113,0.9974431208396128,0.00037661849478384297,0.00014530686427817276
161,1,0.003112966428124556,0.9923208246243528,0.0017098499218011142,0.0028563764040003786
162,0,0.8169213582175627,0.047819020858753336,0.0025805684682085285,0.13267903935989953
163,1,0.0046339359164289514,0.9634575857224488,0.00023616181992037322,0.031672299763056654
164,3,0.0035185030280445034,0.0907591461519156,0.0007853912466515298,0.9049369518101399
165,0,0.9967496248209753,0.002934860072303743,0.00017698568133975239,0.00013852086279336854
166,0,0.7934210151270005,0.14004008175166505,0.007099411840912727,0.05943948273651682
167,0,0.9714036163086623,0.004108563306693214,0.00032500973475806094,0.02416280260365318
168,0,0.9887778847604219,0.009077664896942658,7.912876827590492e-05,0.0020653215624727916
169,0,0.992948194431385,0.001376903687480573,0.004109258815396248,0.0015656562746124943
170,0,0.9962653983891702,0.0021035585964561954,0.0001330229062162395,0.0014980180154306334
171,1,0.13253515484281903,0.7757871527887945,0.013147114504952515,0.07853057646015765
172,1,0.009113904432061365,0.930690069325202,0.02874871492593444,0.03144732089721686
173,0,0.9938496079074003,0.001273255826181403,0.000828307123142979,0.004048830043825433
174,1,0.0038382914817429387,0.9947313680376052,0.0005841649891171905,0.0008461796264961729
175,3,0.05919937602206799,0.018295956512232935,0.015166595612649702,0.9073380674805807
176,0,0.9862335413707329,0.011931516512511895,0.00034989671491483614,0.0014850495368681001
177,0,0.9896089739371335,0.005999270891470439,0.0009716231460597983,0.0034201453415578544
178,0,0.9930683194153769,0.0012296128651354413,0.002565509213047506,0.0031365535073255213
179,1,0.007589726097179871,0.7553470700749884,0.0011828546343519983,0.23588034183327936
180,3,0.0648275611907892,0.08120004180297352,0.0007321212161005757,0.8532402768118702
181,0,0.9977870762761578,0.0011325841290500999,0.00017257856104427877,0.0009077642747119851
182,1,0.004515271145262641,0.9906713780211976,0.0001402845913965057,0.004673058686497146
183,1,0.002177474323982941,0.9715921776119004,0.0007125686347742663,0.025517781039053965
184,1,0.049522285556035585,0.9403677428945891,0.0007682384493762218,0.00934173607545443
185,3,0.010393261008744903,0.07922389199599433,0.026924406943562632,0.8834584457969321
186,1,0.0031925155694780675,0.9961379831290357,0.0002699599445932057,0.00039955668004091715
187,1,0.03586723865455509,0.9610738935938397,0.00020201946770277552,0.0028568403630040355
188,1,0.006320682221106758,0.9919809140340552,0.0013670176072883829,0.00033138362537278766
189,0,0.9977314588712696,0.0018974060945305446,0.00015129957952539046,0.00021984172072683623
190,1,0.012243871863555016,0.8529111749420814,0.009880093481626455,0.12496487968947004
191,0,0.9810350385938876,0.004407999880114764,0.011502271842926787,0.003054681708973853
192,2,0.0017466201499872934,0.0023735797954662157,0.9956970885154901,0.00018270153527327984
193,2,0.006374996024603649,0.027216217599515875,0.9489254481424869,0.0174833376964691
194,0,0.9985495524008378,0.0011627486947974992,0.00010287783256055134,0.00018483500944103463
195,0,0.9938452255717433,0.005619825055862867,0.0002454202493392684,0.0002895335487389081
196,0,0.9882362170255631,0.011006851754376337,0.00021148144066771636,0.0005454293419845934
197,0,0.9365707952669657,0.013222631644362017,0.0006230985271670688,0.04958348007296936
198,0,0.8759815267368525,0.12194265399015566,0.0013521743746523227,0.0007236506967371998
199,1,0.007834792421861901,0.9810439548245953,0.010309370628106211,0.0008118820483169005
200,1,0.07404159062539424,0.9140975087078453,0.00037742641685232077,0.011483456319233901
201,3,0.014572096237947243,0.024940195923043695,0.09842659737900697,0.8620611142642931
202,1,0.1250930784882063,0.8653453790064525,0.004051687131654844,0.005509841748357031
203,0,0.9968417623410029,0.002417201284684573,0.00028093284524139577,0.0004601222982983982
204,0,0.9989918184839395,0.0005679006485839004,0.00030022590019004484,0.00014005306181051182
205,1,0.009308183221553174,0.9797771371330308,0.0022689099574892935,0.008645740462333639
206,0,0.9913112986139863,0.0015278566071554383,0.0005530091322060098,0.006607840159564591
207,3,0.02255765214663285,0.22127343977044045,0.0007079857814844019,0.7554609294219766
208,0,0.9834124589458447,0.01110718328679069,0.002777403019952572,0.0027029557254841003
209,3,0.09213675568724188,0.07022391075918871,0.007432218854300501,0.8302071336068112
210,0,0.9977564811695181,0.0011876833798700292,0.0003285051963524525,0.000727327509694697
211,1,0.0023021432363582494,0.9931737638396384,0.002036451409718079,0.0024876457682254634
212,0,0.9986614496217223,0.0009195511652652301,0.00022566340444094498,0.00019332979955608609
213,1,0.005049784899344688,0.9902689716676004,0.003713552043980879,0.0009676920770702653
214,1,0.009511111759257214,0.9866808223469741,0.001162359460382848,0.0026456883396331803
215,1,0.0018095253882041635,0.992681611905811,0.003576857821187427,0.0019319954219275176
216,1,0.008903313839099362,0.9892018161589204,0.0003344202297009487,0.0015604400641126082
217,0,0.9861658947057093,0.01074536586215148,0.00035152630553741173,0.0027372065573583394
218,1,0.17879201098807534,0.7796238698636229,0.006410794442583571,0.03517333915186847
219,1,0.005482639886401454,0.9388922418582035,0.0033754595489142634,0.052249663120131906
220,2,0.008504636151693834,0.017706505348875242,0.9671752067585276,0.006613658275316173
221,1,0.000934040684607779,0.9966692328650537,0.0006522646433654675,0.0017444380648225896
222,2,0.11550034423152233,0.025359925876079742,0.8517555332840744,0.007384208318905337
223,1,0.0032737078891481616,0.9950649951617372,0.0004084891039589927,0.0012528149779322312
224,1,0.0036597016976442583,0.9949163887273734,0.0006795715160117189,0.0007443328184413617
225,0,0.9927057727940704,0.006639993979570609,6.409028872041847e-05,0.0005901483757685503
226,1,0.15097615462437686,0.5891910362314428,0.026778144617472164,0.23305466444528303
227,1,0.0017437672723796236,0.997573278376365,0.0002339206148705494,0.0004490270557932863
228,1,0.01408282596927148,0.9799055050697254,0.004896020586838408,0.0011156515036728743
229,0,0.9951091401694995,0.0032348277434031208,0.0010537703661803758,0.0006022597983605039
230,0,0.9914606702059221,0.005072688943704022,0.000971070999865954,0.002495565671608443
231,1,0.01050013380102788,0.7554386751182312,0.0017501311683101879,0.2323110679429318
232,1,0.0037311317741209366,0.9958618884713594,0.00022082532904714805,0.00018614516962455185
233,3,0.1669724547093666,0.2296437254839899,0.007464225760741947,0.5959195903670684
234,0,0.8917428178396016,0.0018024512256356992,0.005473969770428109,0.1009807761392893
235,0,0.9984262740949631,0.0012974098496725125,9.66268093621377e-05,0.00017968055343023416
236,0,0.9950382654254141,0.0031484160147390123,0.00045054845528499563,0.0013627942616424914
237,2,0.005463024175420902,0.007812317443379292,0.9863695577061347,0.00035509656113599303
238,0,0.9981802102753405,0.0011417152077943637,0.0001189653011878829,0.0005591222030085632
239,1,0.006946630857456689,0.7039444388200861,0.0010629514786966172,0.28804598846422563
240,0,0.9989204815265624,0.0007009118137419781,0.00018771232129030773,0.00019089959971856654
241,2,0.0017972527063130916,0.0010453707367028382,0.9967398995829874,0.0004174636578936396
242,1,0.01461495057530539,0.982730915565206,0.001542255111536974,0.001111851270587113
243,0,0.9834556138197339,0.013425790013169145,0.0022508181935790446,0.0008677862364990384
244,2,0.03735095219120643,0.03618915253358213,0.9215970469840338,0.004862862344506909
245,3,0.02842232319739757,0.040319044009694015,0.0009369801448624223,0.9303216480683949
246,1,0.06988019312755614,0.9264191856816325,0.0010297359152793301,0.0026708787486135095
247,0,0.9156712083323651,0.016705767415282898,0.005827460317962344,0.061795569744996684
248,0,0.9325584511169902,0.06318902730514059,0.00023095427660184837,0.004021584548136787
249,0,0.997448316635079,0.0018964741666921505,0.0001193520640713284,0.0005358658194942376
250,1,0.017443582283073605,0.9687917052413803,0.00045598016329214747,0.013308733490688354
251,0,0.982955304827554,0.001828174326761659,0.00035369651082701716,0.014862832965791021
252,0,0.983272766507373,0.008896975559346643,0.0014603728125179899,0.006369877908104174
253,0,0.8378650309377815,0.002699245691753652,0.14671821459264014,0.012717517771950012
254,1,0.013126113279203823,0.9850127282477495,0.0002631280206122255,0.001598041023906496
255,1,0.005695611880449319,0.9857863841738204,0.000531161796813409,0.007986849966792694
256,3,0.13070064425018216,0.07690692648305035,0.0004899403815970863,0.7919024852962704
257,0,0.9854005577174458,0.010263547600416322,0.0022774062437729997,0.0020584944392734194
258,1,0.010097475696505868,0.9880510776699044,0.00021843214463427554,0.0016329937209529479
259,0,0.870675389902302,0.12070903498480488,0.0018639750262509404,0.006751593718426814
260,0,0.9969117558928439,0.0025968380074917335,0.00026889237768062057,0.00022250898696628344
261,1,0.013669319183046931,0.9841529777078157,0.0005912696095401274,0.0015864277822826556
262,0,0.9795137153915151,0.0036049676742353565,0.0003049742020145022,0.016576339683405356
263,0,0.9971476180824318,0.0016696187304685852,0.0004781849632949365,0.0007045706504460613
264,1,0.019076566556490385,0.9781919068700404,0.0015640827296674476,0.0011674400045903815
265,0,0.7733519020785586,0.07994991104902556,0.00015257509116237445,0.1465456122859709
266,1,0.0140700546329332,0.9730300828834225,0.0014758411172496703,0.011424012490671527
267,1,0.08359988156839941,0.9084932755273328,0.00020027286293348653,0.007706586082596151
268,0,0.9963553652162435,0.001965959145304171,0.0007709120144533983,0.0009077479887094353
269,1,0.0447614064066947,0.9404869977765486,0.0043417800156429695,0.010409831362451397
270,1,0.0022083147425355815,0.9972902509663728,0.0003371873176968828,0.00016422674064027652
271,0,0.9955658503296683,0.004094074873355996,0.00016951926380135977,0.0001705507826155792
272,1,0.002172173785065291,0.9961170666956967,0.0005270593916216296,0.0011837014661589024
273,1,0.016693658397608804,0.9600544417632609,0.012252780467706056,0.01099911897888832
274,0,0.997864931644136,0.000857186815120547,0.0002238866111472494,0.001054012677173295
275,2,0.03964160901889513,0.004811376950220498,0.9230481091347271,0.032498913849854975
276,0,0.6655071524179877,0.16386161102838245,0.025384309676837136,0.14524690399699475
277,0,0.9984287086909925,0.0011047658365828505,6.580224964384793e-05,0.00040073879175556187
278,0,0.947593634393271,0.03312741516861603,0.012891594873884207,0.006387362241523663
279,1,0.002132127623835531,0.9972345818323433,0.00033843055420655903,0.00029485242384282993
280,0,0.9981716660599599,0.0013273376480584119,0.0001163411652419984,0.00038467553324768024
281,0,0.9451477221025516,0.00526339480523514,0.00047590904855983915,0.04911298732518979
282,3,0.14982476017680466,0.06501009736889851,0.0011153792105504155,0.7840497717340867
283,3,0.02178062325147891,0.03660351438561838,0.21157150250929663,0.7300443695794786
284,1,0.12504592530248515,0.6389054222060082,0.02012590413777781,0.21592277037701668
285,1,0.019724515119127022,0.9687303354775515,0.00034986812188226354,0.011195270636451284
286,1,0.007118326644996695,0.9603433199151666,0.008403759379018659,0.024134590086803975
287,0,0.9933242710231236,0.005336128080602775,0.0002987375170247858,0.0010408661729827302
288,2,0.002666782007201071,0.0011042772245011983,0.9927316941083765,0.003497250420811564
289,1,0.07202076890826832,0.9220158770305278,0.0008173533254119942,0.0051460038130025304
290,1,0.0008092234912465017,0.9982836147926022,0.00015230930764991511,0.0007548647571526395
291,0,0.9895360863685256,0.007318089735502263,0.0006488277020946429,0.002496998251026335
292,2,0.006154619097845998,0.0076382332953973415,0.9847772235910286,0.0014299303414985985
293,2,0.012648106065194708,0.01308909808784986,0.972598417090223,0.0016644007675519776
294,0,0.9992101307594118,0.0005083753749142325,0.0001502646813784198,0.0001312146099081973
295,1,0.0015757044519050978,0.9974292513979545,0.0005533309645364653,0.0004417141861225207
296,0,0.9967521012633155,0.001127113284753682,0.00030196321121776196,0.0018188216044424566
297,0,0.9485553268581656,0.049894899297866786,0.0005669680990323811,0.0009827993531714933
298,0,0.9852678356999334,0.0019038740702005694,0.000984605198438658,0.011843679958220318
299,1,0.009604749535145798,0.9783256326921402,0.010717649534364774,0.0013519659112803855
300,0,0.986157760390787,0.0046799689562051425,0.00020524629920471867,0.008956995775819616
301,0,0.9932684018657462,0.0059163919359883545,0.00020832974385273,0.000606877025228524
302,0,0.9973408931928451,0.0015600652549025219,0.00015711860550122588,0.0009419220904989825
303,0,0.9838219821926997,0.014467001833594803,0.0007416853659058659,0.0009693252961666011
304,1,0.028109262504875072,0.9635210398987587,0.0012251497865590265,0.0071445468886232105
305,0,0.9927385244239167,0.004383766962002101,0.002135070343216448,0.0007426299307247599
306,0,0.9987928594404228,0.0004606995257552188,0.0006312475884181224,0.00011518395089277711
307,0,0.9551198257586239,0.0030902326906996867,0.0005311008929455957,0.04125884887950796
308,0,0.8161512407292112,0.010914395018856738,0.0003414702683180077,0.17259288773243886
309,1,0.0015556348339070137,0.9975030337059232,0.0005476160662014333,0.00039372980642336043
310,0,0.9987845638636312,0.0009117889821793594,0.00018249841571630384,0.00012116432787203126
311,0,0.9551376985286328,0.013600375402604998,0.0060375643728447954,0.025224359326062203
312,0,0.9990872652259841,0.0005857624428948639,0.00012988307292903818,0.00019708316883639235
313,2,0.2762365781719001,0.07319318617704501,0.6459907418153423,0.004579494457571702
314,2,0.09356699621477046,0.018460580395371393,0.8689337805426841,0.01903864598896122
315,1,0.007307221006555443,0.9912414531542804,0.00022444856003523648,0.001226879125420252
316,0,0.9806249183757937,0.00628837743381263,0.0010061721112621666,0.012080517731500628
317,0,0.9927104946193656,0.003916333997648776,0.0021016853891330485,0.001271492041086863
318,0,0.9079780795640542,0.06314009389933929,0.0010551330742558742,0.027826692772078138
319,3,0.05927036557261209,0.05106874448860472,0.04520798208652715,0.8444529184206538
320,1,0.0019358616776452954,0.9962897831516805,0.0011683608140590832,0.0006060114275128488
321,0,0.752589901917294,0.08374990640656964,0.0011542666358459823,0.16250591903492015
322,1,0.005499512559671421,0.9935090153258117,0.0002611849641538128,0.0007302728180736928
323,2,0.0568185447153216,0.07490355949355179,0.8356291251768112,0.032648756044831015
324,1,0.01863865534843995,0.9587146104032089,0.022167834359217903,0.0004789310596316795
325,0,0.9963930266713465,0.0019374851882397962,0.00028031208281149796,0.0013891707823300587
326,0,0.9953026125651542,0.0019601033251759855,0.00015027833099308702,0.0025869992857540745
327,0,0.9888505205433926,0.01041526112937781,0.0005554235539303016,0.00017879959755375007
328,2,0.007881591108040546,0.012162485211413146,0.9793459782236626,0.0006099380658141436
329,0,0.9805160219790535,0.009862711292034317,0.0013138005163209631,0.008307467483001003
330,0,0.8054209978205429,0.11040883137538823,0.0825307941805025,0.001639366680114445
331,1,0.0025019331336422596,0.9969039645057836,0.00032468782755638403,0.0002694117991330678
332,0,0.9937063189389506,0.004650917324720799,0.0002186016495327516,0.0014241530110314792
333,0,0.8645562660963113,0.1343758168667456,0.0005384172210662312,0.0005295048570335738
334,0,0.9937123878116617,0.0034896327295867264,0.0006701734194700458,0.0021278027831077287
335,1,0.2098831106883938,0.723965559055209,0.002077130185187658,0.06407420078084224
336,3,0.03251657512313645,0.09311548706391078,0.0010216240890762978,0.8733463042248609
