id,label_0,label_1,label_2,label_3,label
34,0.19123786597425352,0.4076258863857947,0.0033622911611746204,0.3977739627007395,1
35,0.08927998911494793,0.8724259552359581,0.030636278229067074,0.007657768087174142,1
36,0.9960560458898544,0.0023977414086470746,0.0009561988337009005,0.0005900149257922347,0
37,0.9740396660566331,0.01632867285181413,0.00035865105103762707,0.00927300370148254,0
38,0.9925364869832993,0.00571031451494484,0.0003008368206609941,0.00145237045709105,0
39,0.0028623335107658544,0.9931756436824799,0.002035155677849593,0.0019268466687844441,1
40,0.00627176018100722,0.9093370869010688,0.08287009183204644,0.0015210745831427401,1
41,0.03529854041502402,0.8703999793529511,0.0005066467666960834,0.09379482971722607,1
42,0.3204004188301041,0.071238911011751,0.00885722737803004,0.5995034319261322,3
43,0.8077077332139017,0.1309030118456212,0.01815250691288379,0.04323674292012579,0
44,0.04594760642201433,0.9295058983564377,0.012040135075369513,0.012506375749119317,1
45,0.9446684950590134,0.052203766320817496,0.002613113181314454,0.0005146237075291111,0
46,0.9944643765687944,0.0023999485108177282,0.001881162880090381,0.001254510169560463,0
47,0.019534821843786798,0.008556658914061432,0.9642939627170564,0.007614539886221773,2
48,0.044319606279313986,0.43733391728368587,0.006116217958306102,0.5122302554664202,3
49,0.996722783446312,0.002370056862132498,0.0005649785648028647,0.00034219512812340473,0
50,0.01840199971740725,0.9777965658903123,0.0031814775411475606,0.000619971653431992,1
51,0.99766896545887,0.0018239514147489401,0.0003725141763424861,0.00013457077254088002,0
52,0.9041647882014514,0.08647687816643154,0.008907430292310841,0.00045087190332648993,0
53,0.15339882234460672,0.02940313726430753,0.07724545692046371,0.7399525852315127,3
54,0.9948679500818253,0.0024006279864761,0.0016459443361235902,0.001085467163011301,0
55,0.9866848915815354,0.00897542819395309,0.0038687109740566904,0.0004709612481735401,0
56,0.007256885912120165,0.8154946327209474,0.0027281287901950915,0.17452035083202644,1
57,0.06692029081343204,0.7344723916193471,0.0009267470809572372,0.19768058989517154,1
58,0.003959093479384066,0.9171112900972367,0.0009252305107156383,0.0780043949432911,1
59,0.011467215619450091,0.9778288882970809,0.007304391738916765,0.003399511361076256,1
60,0.9535161107778549,0.03216714117254008,0.00019707844923685561,0.01411968122582031,0
61,0.05876321729534535,0.8379230582714081,0.08543489880714328,0.017878833458671542,1
62,0.41359402045607574,0.019827254326082722,0.03638193465500075,0.5301967757660896,3
63,0.0037755921520760687,0.9938297140598298,0.0017734584226581761,0.0006212498858016465,1
64,0.9981162220239639,0.0008682394778588225,0.00020246355090420203,0.0008130490180428237,0
65,0.11357315007386203,0.8776828944683075,0.0005085921037970867,0.008235370686243144,1
66,0.9656090605258942,0.01524212086747863,0.01124507118781819,0.00790373402282965,0
67,0.008221931243497202,0.9793331646919251,0.002869910679688693,0.00957496612668359,1
68,0.9951408326625824,0.0007800815973336622,0.0007141826002316139,0.003364905461023666,0
69,0.40210249869269316,0.531777907590149,0.002010798240075878,0.06410880670533513,1
70,0.048998664038735956,0.7340549178421498,0.0033325801315140686,0.2136138326101354,1
71,0.9760174006223679,0.008583241431913365,0.007446422546304319,0.00795294178245965,0
72,0.02607421127974702,0.9586142724752427,0.010924150897349105,0.00438737608230433,1
73,0.04964237357467932,0.8505309170484543,0.01423781724093712,0.08558888308427409,1
74,0.006134927530383668,0.9907898700237274,0.0021956793366581366,0.0008795350873837882,1
75,0.003292432868563493,0.9949740022420883,0.0009177029428951467,0.0008158701716012955,1
76,0.12434314182188244,0.01748064790532221,0.2487346501554566,0.6094415509328246,3
77,0.16524383186711927,0.819025549814105,0.000884239275273957,0.01484639154130486,1
78,0.4923568460869137,0.3979586509987712,0.07573648494668299,0.033948018084192844,0
79,0.0006122619212328038,0.9964038556814193,0.00023566545265905106,0.00274825573389527,1
80,0.9792621529102326,0.007344059393981261,0.007379893064326059,0.006013889629430146,0
81,0.0350904033952974,0.9172563463449478,0.034039325935700554,0.01361391003652894,1
82,0.7336233194172384,0.13576600663276617,0.03616085656136416,0.09444982529355908,0
83,0.9979264026880265,0.0013319597974531983,0.0003775028801373581,0.00036413515782210187,0
84,0.9192217463254928,0.03902666032943665,0.03845167285930072,0.0032999202424343448,0
85,0.996207315325737,0.0019223122934999529,0.0012920617100666732,0.0005783361457110753,0
86,0.005836371842560745,0.787659574970603,0.00329137163207627,0.2032126722671091,1
87,0.12385274818621833,0.8674077504873274,0.005644862576284587,0.0030946235745272807,1
88,0.03729734832730057,0.033970597559322156,0.91318032681942,0.015551718511724131,2
89,0.08772469264542448,0.010386684033026033,0.8901905667781831,0.01169804696015029,2
90,0.09305896921592646,0.8656111526489259,0.022088921706254025,0.019240959746666675,1
91,0.015337028140588668,0.010782863566322003,0.9719462728500368,0.0019338367854680487,2
92,0.021018015260324277,0.9562317264080047,0.0021220020423743167,0.02062822362737276,1
93,0.40585530549753457,0.5889358004624956,0.0007139677836311901,0.00449492745947278,1
94,0.0061594185210105575,0.972832586169243,0.0008198239443754384,0.020188184294311174,1
95,0.0035767127595863544,0.9898075968027116,0.001065446902584856,0.005550243805319012,1
96,0.1518205289085017,0.8010789871215821,0.00195424832853517,0.045146261149718585,1
97,0.002206460122708845,0.9958029633760453,0.0006202344626217174,0.0013703455476877405,1
98,0.987992035150528,0.0074286823101237555,0.0010418045109167747,0.003537463310690275,0
99,0.010315437560639079,0.15044601035784577,0.00109079133100743,0.8381477377563715,3
100,0.601162112057209,0.3943907692562789,0.000994827525901148,0.00345228240083082,0
101,0.01721051525764547,0.9697558975219728,0.003078059036861284,0.009955517388425475,1
102,0.7793268924951553,0.08135244700293695,0.007564928744759471,0.1317557143086014,0
103,0.9704448908567429,0.006307667942529591,0.0006619360298645699,0.02258549152906195,0
104,0.0073392793468792,0.0024110443652512743,0.9835945796966553,0.006655091964780655,2
105,0.9978435665369035,0.0016229308283436318,0.0003616497857182803,0.00017187089017394467,0
106,0.9707856738567353,0.005633678970120791,0.00045250409331850175,0.0231281440136626,0
107,0.9987712824344637,0.0007162152247473961,0.0003652068019687137,0.0001472956776285507,0
108,0.9987952107191087,0.0005290038395650758,0.00016022735803741377,0.0005155431121965902,0
109,0.021048368411716152,0.03947316688531369,0.9383866268396379,0.0010918439517075519,2
110,0.003220813929806304,0.9932910513877868,0.00043143019854368324,0.0030567348697309047,1
111,0.020103131946525462,0.6584316348843278,0.00444596609788271,0.3170192413061158,1
112,0.5675712463445961,0.02595989847708546,0.0013632757237246051,0.4051055931253359,0
113,0.9981873404979706,0.0009144968556676613,0.0003847421545878561,0.0005134237195761287,0
114,0.976922278404236,0.006764997770779894,0.014139344502832461,0.0021733808841417563,0
115,0.9988771933317185,0.0005940973275437198,0.00030960869029737173,0.00021909087940910236,0
116,0.015870813464898624,0.9827440547943116,0.00021411699139659682,0.0011710276917721826,1
117,0.004785122508042113,0.9936849009990694,0.0006339773511416104,0.0008960175395043015,1
118,0.9884378039836885,0.01010511325090188,0.00021785895334229923,0.0012392163165031672,0
119,0.008157312732952211,0.09172969142869981,0.004983881354182751,0.8951291147363372,3
120,0.005435915513380631,0.9920821082592011,0.0015303407530904776,0.0009516266587479285,1
121,0.9930677950382234,0.006416062464527349,0.00037478551645104234,0.00014134501478789088,0
122,0.47632169732823965,0.02209743343059013,0.009196826469196801,0.49238404031260874,3
123,0.7345907732099295,0.13562455740859147,0.04809242835792242,0.08169223124154086,0
124,0.7748650887608529,0.22129945652191965,0.00291983780631195,0.000915606083858603,0
125,0.9952116048336029,0.0026091621200202554,0.000999093673040047,0.0011801407829306588,0
126,0.03808641719700971,0.9434833484888078,0.001057063817229355,0.0173731847000635,1
127,0.0050347225737277105,0.19863618779461828,0.0015445447645106203,0.794784556105733,3
128,0.28274743134505115,0.02937590693356463,0.01251572438901344,0.6753609599359334,3
129,0.01507400006506937,0.9432248854637146,0.0006963106701050152,0.04100481701654638,1
130,0.0057850386223799,0.42985734046436846,0.0009323242379468367,0.5634252997487783,3
131,0.9925078451633454,0.002164996455931003,0.00016895404520707088,0.005158185699001435,0
132,0.051221716521540624,0.28502528989687564,0.03831549746902053,0.6254374925792219,3
133,0.16190995486093923,0.0757340688614931,0.7610319318494294,0.001324040419563,2
134,0.4779446882382036,0.006598911944347461,0.00223596017407539,0.5132204401353374,3
135,0.027490692163973967,0.9669813758134842,0.00013643344578211027,0.005391486457156098,1
136,0.0008213667399104188,0.9974772363901139,8.316999210818113e-05,0.0016182325994122337,1
137,0.0036377974298485638,0.0021790011340908156,0.9912184935808183,0.0029647213501169225,2
138,0.983487652540207,0.006380338660751443,0.002762520596679658,0.007369506094973943,0
139,0.020045051821925827,0.9769683319330217,0.0010490777040922414,0.0019375530558397441,1
140,0.9990307015180588,0.0006506258949059067,0.0002379509540741875,8.068650408630629e-05,0
141,0.05591323200334042,0.9151184183359147,0.01411850226095339,0.014849860012571962,1
142,0.0025660584056935443,0.0015534613619859789,0.9942850691080093,0.001595436059151272,2
143,0.9906704521179199,0.006846747426643511,0.0010732514099890409,0.0014095465226386728,0
144,0.9816939675807954,0.005233581445554566,0.00027188404818842126,0.012800583420575941,0
145,0.005626854930469542,0.9911716574430467,0.00032260737778438145,0.002878873738022727,1
146,0.5407941204309463,0.13443094343732803,0.001235846106246712,0.3235390923573868,0
147,0.0011795696941680628,0.9966456985473633,0.0005036290608412798,0.0016711215165195802,1
148,0.00267525118006226,0.9962952029705048,0.0006595990353821141,0.0003699413687035909,1
149,0.9916239476203919,0.0071470960003898005,0.00033641871224969407,0.0008925413610404132,0
150,0.01747964883543314,0.5297172183915972,0.0004163985550984966,0.45238674374762927,1
151,0.840876113884151,0.1548880821489729,0.00028402844808165677,0.00395174982568274,0
152,0.0119127227403896,0.9865523314476015,0.0006106374315754384,0.0009242948002949171,1
153,0.09814804810550408,0.900651381611824,0.0004194072178324321,0.0007811450986218628,1
154,0.9627811568975448,0.03328630488023912,0.00047212722557555956,0.0034604129372041662,0
155,0.060573479870508824,0.9084041553735734,0.00957436657506145,0.02144801424321483,1
156,0.983795872926712,0.008713780807884144,0.004932423035515944,0.0025579366944839086,0
157,0.006913129549375275,0.5969685362279415,0.0023498690950509004,0.3937684568186523,1
158,0.952679216861725,0.045007383909396556,0.0016994663160857897,0.0006139337735953291,0
159,0.00346151259320317,0.9954155731201173,0.0008475500392887224,0.00027538618107082887,1
160,0.0021561321097578203,0.9863584715127944,0.009922545345307253,0.0015628624194959822,1
161,0.7038654884975404,0.12024934611574278,0.00646727688059397,0.16941787066170946,0
162,0.00544050866335962,0.898927538264543,0.000268472019524765,0.09536348093242845,1
163,0.008426915106010652,0.27690709741989844,0.002059204727120196,0.7126067776978016,3
164,0.9933281147480011,0.006033436914756261,0.0003531178258344452,0.00028532809416783244,0
165,0.5408342846110463,0.3000976789719425,0.022627596151251032,0.13644045302120497,0
166,0.9856896215677262,0.00775143782523623,0.00042899497689171003,0.00612992205868061,0
167,0.9714095300436021,0.02387185689519354,7.312837864446761e-05,0.004645496725161095,0
168,0.9880298340320588,0.001854485599119412,0.008952162687146444,0.0011635318815387476,0
169,0.9884919255971909,0.006405121712168642,0.0007481736477666147,0.004354761771246536,0
170,0.262769894101184,0.5883691047132016,0.028484900060629953,0.1203761067975574,1
171,0.01622028429652341,0.8312669792305678,0.06830215960828348,0.08421057434854443,1
172,0.9865647649765015,0.002753986456245849,0.0018451597595230494,0.008836081836270701,0
173,0.00834715121975248,0.9885914540290832,0.0012680010775545532,0.001793400651563372,1
174,0.11498395822593008,0.05708400367308055,0.03503273321170122,0.7928993010520936,3
175,0.9563494068384171,0.0418334811777822,0.0009129066321110608,0.00090422309349373,0
176,0.9769243949651718,0.01348333184714872,0.002321708215541747,0.007270577004462629,0
177,0.9875544530153275,0.002388138881935834,0.005900225784580442,0.004157198476650532,0
178,0.015278139059664632,0.6478126048855484,0.00266812820678747,0.33424113185144966,1
179,0.15313603789021724,0.17404252922162405,0.01034717426038691,0.6624742813408375,3
180,0.9959311693906785,0.00198568805639292,0.0004179423382720106,0.00166520377917544,0
181,0.009427782280290524,0.9834194111824037,0.00023454963733453518,0.00691824483918018,1
182,0.003070051918930386,0.9314803320169449,0.001395010684518606,0.06405462683942455,1
183,0.1077717461476095,0.8731412822008133,0.0007649423435486259,0.01832201691379451,1
184,0.04604851056225013,0.1621617065032478,0.1509869573905598,0.6408028304832987,3
185,0.006915920568869125,0.9914617729187012,0.00043301394753252146,0.0011892942549917443,1
186,0.06540804862554067,0.9277541017532349,0.0005033488431945006,0.006334498933156262,1
187,0.013069449655331435,0.9833912646770477,0.002970018866432144,0.0005692575399939094,1
188,0.9969889265298844,0.0021674526768492414,0.00047964022019411065,0.00036397987654591686,0
189,0.042622338692854034,0.7126080413907767,0.01096836292283111,0.23380126324744196,1
190,0.9148242324590684,0.008985496113514225,0.07058976266111126,0.005600516053732437,0
191,0.0031430914464453514,0.004852936752267801,0.9915189981460573,0.0004849649585275583,2
192,0.01478667380627991,0.06291665986380163,0.8810959774255753,0.041200698140448785,2
193,0.9973593151569367,0.00190915972851138,0.00028897116319053764,0.0004425589072252114,0
194,0.9853225088119508,0.013419255686494548,0.0006777329578607786,0.0005805277640501959,0
195,0.9575916314125061,0.04083879021934986,0.0005908870422808645,0.0009786646774432206,0
196,0.8212729442864656,0.08610144400794517,0.0013586208774267528,0.0912669852011458,0
197,0.7137621581554413,0.28271808906632945,0.0023723313212758,0.0011474099130282178,0
198,0.019255036314755176,0.9555645841360092,0.02347260884457679,0.0017077847600034837,1
199,0.15913641842023932,0.8140650254487991,0.00137831471205565,0.025420237660437092,1
200,0.03159720470521275,0.053985772475789374,0.20506596379142136,0.7093510508537293,3
201,0.09314999477821398,0.8858233079314233,0.009975458434491855,0.011051219419032312,1
202,0.9915032619237901,0.00684182539069293,0.0006272556344765634,0.00102765459003418,0
203,0.9981838351488113,0.0008741359122972797,0.0006303519494281187,0.0003116935935588306,0
204,0.018355395469588965,0.9578087288141252,0.008744858471090945,0.015091009957550278,1
205,0.9809434604644776,0.003211017709536432,0.0005788155396657537,0.01526671205498126,0
206,0.10562125278345769,0.2853164366260171,0.00222588021602856,0.6068364262580872,3
207,0.9506146287918091,0.023513249884672363,0.02133894357464665,0.004533162908237442,0
208,0.19732180072576735,0.14588733064010734,0.013166125900997902,0.643624741663225,3
209,0.9953129577636719,0.0023026743914669415,0.000740555403872293,0.0016438083425259421,0
210,0.0034912446022735515,0.9889787787199023,0.0034832198732510254,0.00404676190599268,1
211,0.9974260169267656,0.0016831289474702998,0.0006139151859497159,0.00027692924390061333,0
212,0.011912255176671282,0.9785876482725142,0.008391345796899218,0.0011087251646562984,1
213,0.02080874640196267,0.9627253532409669,0.002731753227708383,0.013734137460314691,1
214,0.003007021942357751,0.9859311342239381,0.007763145990502341,0.0032987046527022915,1
215,0.01822083251709042,0.9763233262300492,0.0010752361990761902,0.004380595412758281,1
216,0.9552320331335069,0.02211978954506771,0.000955829973349809,0.021692358766877032,0
217,0.23580176967807345,0.6813548463582992,0.014265208441811342,0.06857817204610907,1
218,0.0069864125275944005,0.9519528722763062,0.00695752471387091,0.0341031890152953,1
219,0.01600733479676131,0.03572682549276575,0.9411050152778626,0.0071608290960465905,2
220,0.0012065903208166946,0.9957268184423448,0.0005515011937859255,0.002515075723276785,1
221,0.2629382441397842,0.058787531022435315,0.6629075946100057,0.015366636527196484,2
222,0.005439967697886891,0.9918785095214844,0.0009376006180763943,0.0017439215824915752,1
223,0.0025974615227096006,0.9963624912500382,0.0005113988278844584,0.0005286674454759535,1
224,0.9837535327672959,0.014977153002550895,9.22866785509677e-05,0.0011770205770289294,0
225,0.25192791997571473,0.4398324979841709,0.06634255910594218,0.2418970407155575,1
226,0.0028216257265534887,0.9959622406959534,0.00047328665137452805,0.0007428481598253417,1
227,0.03075049583658252,0.9556502127647399,0.011382667846341947,0.0022166316546235504,1
228,0.9908514177799225,0.006433423314331278,0.0023912434395128735,0.0003238957224970822,0
229,0.9805437415838243,0.011597319512584319,0.0021628305440981243,0.005696126569973764,0
230,0.01871436521934805,0.5622432004229632,0.0024782792352197698,0.4165641612559557,1
231,0.007895653174764414,0.9898008042573929,0.0003431134066431376,0.0019604354971212603,1
232,0.32332161843369245,0.33056054220534864,0.012518374952123781,0.33359945711679756,3
233,0.9215693387389183,0.003495443421288599,0.005216325119617931,0.06971887711581073,0
234,0.9963226783275606,0.00282588609312363,0.00018559475850674545,0.0006658483259388244,0
235,0.9956196171045304,0.0023409174898278698,0.0007945168789682984,0.0012449324035696532,0
236,0.01166933088912741,0.016584947422903677,0.9710047692060472,0.0007409450374916434,2
237,0.996290231347084,0.0024301502479238076,0.00030753383916814743,0.0009720962141977274,0
238,0.011189290896254481,0.55444028057158,0.0022792040441708804,0.43209120514569804,1
239,0.9981310671567918,0.0012003502747006452,0.0004585897221659075,0.0002099817765542597,0
240,0.006400389385826181,0.003352360383211095,0.9889657253026962,0.001281531588751906,2
241,0.01428934757544081,0.9808883631229401,0.0032925534877017064,0.0015297227766791046,1
242,0.9551166903972625,0.03856001627565089,0.004731661215719198,0.0015916676273957,0
243,0.0871616743883419,0.07723825544598636,0.8244194890558719,0.01118058924482511,2
244,0.09451934922719371,0.04268692359910344,0.0020449416669725503,0.8607487893104553,3
245,0.13802162082640274,0.8556366598606109,0.0021938160404635985,0.0041479089043968435,1
246,0.8410116713494062,0.028130959455920607,0.013225240398787669,0.11763213626814828,0
247,0.8262027200427837,0.16532623282517306,0.0008649720926268663,0.00760607483868621,0
248,0.9958921957015991,0.0029717847472056306,0.00016554603075742414,0.000970452937074207,0
249,0.0244231607642632,0.9485414111614228,0.0012660509501074171,0.02576938710713872,1
250,0.9622622418403626,0.0029699862222013966,0.0006202491944713442,0.03414754796489428,0
251,0.9680086183547975,0.017227152304803837,0.003013748004175303,0.01175047658329271,0
252,0.6330365093611181,0.004829295725507982,0.34580157477699686,0.01633262953568184,0
253,0.0294253422493966,0.966432086825371,0.0005463179842444889,0.003596260422802953,1
254,0.010923135303137288,0.9736979973316193,0.0008551618040189188,0.014523705178585219,1
255,0.14219622642616736,0.26427296197041866,0.0018063718725897801,0.5917244281619787,3
256,0.9610842359066011,0.023956785765292306,0.004403346365106689,0.010555653664273414,0
257,0.04166774453842658,0.949977389574051,0.0004931028379177901,0.00786175985112998,1
258,0.7030007934570313,0.2810307193308836,0.003817222686111531,0.01215125018043176,0
259,0.9929374879598618,0.0060597159934604435,0.0005324157087716055,0.0004703683076092658,0
260,0.02644757211601239,0.9534868395328522,0.0010650777704631353,0.01900048824893014,1
261,0.9586465752124786,0.004019227640374053,0.017222023172944297,0.02011219018881089,0
262,0.9542655777931214,0.03365740000404909,0.007040930746252316,0.005036103857801154,0
263,0.04054669196530083,0.9509363877773286,0.006354223808634712,0.0021626854082386973,1
264,0.732192207602784,0.11425280460156498,0.0005208231893447545,0.15303416521288452,0
265,0.02949064442105733,0.9262189877033234,0.00509767818577527,0.039192686528258455,1
266,0.17643599568513307,0.8003445103764534,0.0005264598108692027,0.022693052771737648,1
267,0.9914609169960023,0.004311176211026541,0.0020141808631751377,0.0022137205103206015,0
268,0.08081537201247553,0.8898123061656953,0.008275038985998419,0.0210972951564008,1
269,0.0040783312678922485,0.9949430435895921,0.0006787608160038505,0.0002998509591224709,1
270,0.9951255589723587,0.004502324606191875,0.0001755938267433268,0.00019651340764536475,0
271,0.0018981578966735916,0.9966568368673325,0.0004480114425405053,0.000996977359618483,1
272,0.028295109402424672,0.922536787390709,0.027822556656083134,0.021345577329971055,1
273,0.9968109941482546,0.0009277039618518421,0.00031591324224788334,0.0019454259814392274,0
274,0.08477795570901432,0.008595265054791459,0.8826173943281174,0.024009388163758492,2
275,0.539284118830692,0.2971778562571853,0.054853435693985333,0.10868457655189553,0
276,0.9977878630161285,0.0016444246127502653,0.00011974276821772413,0.00044798565856575307,0
277,0.8531654070317747,0.0814894937574354,0.053958107436592365,0.01138698316710357,0
278,0.004110823040227814,0.9946672147512436,0.0006522857542171282,0.0005696796425797569,1
279,0.9966249173879623,0.0026368397978285326,0.00020811725617815328,0.0005301319825911949,0
280,0.883915223889053,0.01221694954836491,0.004460372902103641,0.09940746197098632,0
281,0.2501976554561406,0.20116906839597504,0.00302758264660947,0.5456056816282217,3
282,0.04692403536923391,0.0846921643237874,0.15353980225365374,0.714844001014717,3
283,0.07633994079602413,0.5287282535061241,0.047655645398044684,0.34727616545045753,1
284,0.04428724935912664,0.9351627069711685,0.0006287344155134528,0.019921291436567068,1
285,0.007333564215023207,0.96866004049778,0.017500146590355103,0.006506238181973411,1
286,0.9780866056680679,0.008225206406104866,0.011763425638764561,0.0019247671363336301,0
287,0.007480468699447707,0.0031760856504086956,0.9804007107019426,0.008942762362992174,2
288,0.16016123027101,0.8304018318653108,0.0012724896039889775,0.008164442407743864,1
289,0.001040068398879112,0.9953233397006989,0.000288224288976801,0.0033483749919104803,1
290,0.9779503309726715,0.014716725538677278,0.0021128830204178986,0.005220083288793333,0
291,0.013333787653586405,0.013920654525464876,0.9701040196418763,0.002641545060667999,2
292,0.02472829936877129,0.029612633326236138,0.9425194859504701,0.003139584153998346,2
293,0.9986013603210449,0.0008582891802825163,0.00031666184767227247,0.0002236636490647133,0
294,0.0023178882944875573,0.9958214366436006,0.001129810169607003,0.0007308786689577495,1
295,0.9905456072092057,0.004612710284864037,0.0006545309833199613,0.0041871575532922535,0
296,0.9126913517713547,0.08320881596449901,0.0016269710181063205,0.00247285925530826,0
297,0.9798758250474928,0.0034954788855565953,0.00180690076133029,0.01482181134851993,0
298,0.02148504714289398,0.9511471337080002,0.02469258595664539,0.0026752395945470386,1
299,0.9710261684656143,0.009795634587680943,0.0007849835233059398,0.01839322286890815,0
300,0.9878278309106827,0.010577226299862973,0.00036828745980525357,0.0012266602346516983,0
301,0.9954018026590347,0.0024995452347502303,0.0003006687843344145,0.0017979733779611002,0
302,0.969480355978012,0.02695071748554251,0.0016642990911668529,0.00190462367479311,0
303,0.061231945243971436,0.9275716680288315,0.0025438138557637713,0.008652552374583091,1
304,0.981448705792427,0.012085570514877852,0.004938198008967395,0.0015275086297060275,0
305,0.9938025963306427,0.0010734144340721582,0.004559837342585509,0.000564124037346078,0
306,0.9179638838768005,0.02177352696675368,0.0012913220744121157,0.05897126612195275,0
307,0.6051167305838316,0.01832142259412644,0.00053899349881246,0.3760228531621396,0
308,0.0018544704612576748,0.9969178420305252,0.000718498948751798,0.0005091940807084767,1
309,0.9975788456201553,0.0015226537063881334,0.0006568057347976321,0.00024171287198212788,0
310,0.9471663039922715,0.02026744406364737,0.013315563560754461,0.01925066121126286,0
311,0.9946766304969789,0.0025135401193664996,0.002061518555092306,0.0007482870866442345,0
312,0.40174219556618485,0.1195827552946866,0.4698854215661413,0.008789631403851647,2
313,0.20871501126339465,0.04145757669655263,0.7105916368961334,0.03923578565336354,2
314,0.01568621108399377,0.9814535194635392,0.0003965126080356365,0.0024637626039588733,1
315,0.9611699044704438,0.014285592439637146,0.0022596184192115783,0.02228489031524071,0
316,0.9837855440378189,0.008754078756908208,0.005000469739893533,0.002459892833685422,0
317,0.7743240647763014,0.16484048357582648,0.001968489409136907,0.05886696971923806,0
318,0.1159535463095926,0.10037555611947026,0.1092333682069147,0.674437520056963,3
319,0.003681027000440024,0.9922980773448945,0.0026241108138333013,0.0013967790458934374,1
320,0.4990431437361985,0.1671979120955802,0.0039564192822580885,0.3298025242673793,0
321,0.010133688776768339,0.9886063611507416,0.0002796400766214604,0.0009803001295585715,1
322,0.09350946697246396,0.15780961785108955,0.6804223938286306,0.06825852319743715,2
323,0.042896135209448356,0.904293841123581,0.05181689491952053,0.0009931495288560295,1
324,0.9931604623794555,0.003542251474195795,0.0005296014241843935,0.002767706947315625,0
325,0.9894080072641374,0.0045029242400050715,0.000297711558278005,0.005791363968412461,0
326,0.9753097510337831,0.023197365074543057,0.0011299933059763041,0.00036290283221770845,0
327,0.01776952533728032,0.01968337538524789,0.9616276293992997,0.0009194608552206209,2
328,0.9572711294889451,0.019718998424391385,0.0036096539198933702,0.01940022882876972,0
329,0.5086093295458705,0.18536558933556077,0.30406645955044953,0.00195861453656103,0
330,0.004693570416839029,0.9941167998313905,0.000616029649261233,0.0005736006892385139,1
331,0.9855398285388948,0.010824673624642806,0.00047046743438838693,0.003165032261149458,0
332,0.7837391817569733,0.21384981036215325,0.0012935244577829174,0.0011174849857251638,0
333,0.9816169184446336,0.00805619887278675,0.0015151469359909614,0.008811731654955041,0
334,0.23636062702629712,0.671697166445665,0.0035434500085829604,0.08839875666817529,1
335,0.0866182678300356,0.1851436953397933,0.0026586014345047703,0.7255794328451157,3
336,0.9687857824563981,0.010720727750722251,0.01073134215676869,0.009762144380056258,0
337,0.9974468624591828,0.0014359681864697825,0.0008796616081235231,0.00023747431810755914,0
338,0.9043501234054566,0.08676374372487769,0.0019321355446663502,0.00695400340460758,0
339,0.979646537899971,0.01576506935265566,0.0027835052783938773,0.001804878396042062,0
